기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
20254,골목상권,마천역(마천초등학교),치과의원,1075883368,9063,1001155145,74728223,641659915,434223453,1172016,24340280,47001185,86030657,247069407,670269823
20254,전통시장,방학동도깨비시장,육류판매,6821677192,211973,4549142764,2272534428,2652759100,4163596278,3766956,99006881,360177362,1121416450,1878176579,3353811149
20254,관광특구,잠실 관광특구,미곡판매,357310270,9022,320184891,37125379,53688715,191652061,0,0,99573298,8254144,98200547,39312786
20254,전통시장,숭례문수입상가(남대문시장),문구,970689461,18546,892204626,78484835,449017904,509098965,8157963,3242705,29810128,42849215,127864970,746191888
20254,전통시장,통인시장,서적,4029604071,1779,4029604071,0,5654280,4023949791,0,1820787783,0,7941228,0,2200875060
20254,관광특구,잠실 관광특구,네일숍,450468,13,0,450468,0,450468,0,0,450468,0,0,0
20254,골목상권,송파나루역 1번(송리단길),노래방,284449947,24303,170434863,114015084,155145045,77812236,6628664,61953933,63253798,35499208,33847770,31773908
20254,발달상권,인사동,가방,61716682,471,55215284,6501398,0,61716682,0,0,17068032,6068966,22758621,15821063
20254,전통시장,새마을시장,슈퍼마켓,630268089,42558,545860883,84407206,312953648,278563271,4941127,29999939,62589687,91565206,193390113,209030843
20254,발달상권,내방역,예술학원,9880117,65,7274371,2605746,7491517,2388600,0,0,2605746,1737163,5537208,0
20254,골목상권,서서울호수공원,화장품,123535724,455,123535724,0,0,123535724,0,0,0,0,123535724,0
20254,전통시장,쌍문역동측상점가,피부관리실,79678723,892,49897557,29781166,51061325,25158221,0,0,11277358,17461163,26891254,20589772
20254,발달상권,남부터미널역,자전거 및 기타운송장비,449658852,901,111257658,338401194,443964789,5694063,0,93814720,33936115,249387855,65918317,6601845
20254,골목상권,까치산역 4번,일반의원,286875999,22194,155736233,131139766,180392893,106483106,0,22581160,37318455,58772812,58721469,109482103
20254,골목상권,은천초등학교(은천교앞),반찬가게,81922507,5605,60363953,21558554,46782063,35140444,0,0,11210448,17678014,16384501,36649544
20254,골목상권,가좌역 2번,호프-간이주점,11744566,276,5075798,6668768,9763672,1528119,34043,3049152,2375341,2984679,1685829,1162747
20254,발달상권,홍대입구역(홍대),호프-간이주점,22310355063,589143,12030213512,10280141551,12484488923,9113549415,870066097,12435726017,5533489661,1233018422,1257497282,268240855
20254,발달상권,서울시청,반찬가게,1137000000,52714,965609294,171390706,320704352,623986955,3004231,174510531,343010117,238723772,141394613,44048044
20254,발달상권,"신촌역(신촌역, 신촌로터리)",커피-음료,4863026857,639071,3244731926,1618294931,1719900825,3060795871,200241077,2302660614,976135406,472963614,580569503,248126486
20254,전통시장,동평화시장,한식음식점,396410690,20846,341010171,55400519,165146340,203008366,258015,15983718,55757770,74341490,104803769,117009945
20254,발달상권,"신촌역(신촌역, 신촌로터리)",일반의류,2306059548,29801,1580731586,725327962,495364978,1810694570,32096872,593694145,608554920,252676978,418473780,400562853
20254,전통시장,로데오거리상점가,PC방,5273935,1647,3210371,2063564,2753359,2520576,162990,2572908,1760869,547179,125152,104837
20254,골목상권,서강대역 1번,컴퓨터및주변장치판매,149176956,3860,110110195,39066761,47127733,94400207,0,2779031,25228019,86043816,13056398,14420677
20254,골목상권,난곡중학교,일반교습학원,26707338,60,26707338,0,26707338,0,0,0,0,26707338,0,0
20254,골목상권,방배아이파크아파트,스포츠 강습,103143938,111,103143938,0,0,103143938,0,0,94714251,8429687,0,0
20254,발달상권,종로6가,한식음식점,1463170254,43067,1328600817,134569437,726662722,304710133,4179573,54822670,176335095,187768344,274993773,333273403
20254,발달상권,압구정역,문구,706509683,32254,619132606,87377077,185036540,215423727,4174220,21609944,58275516,87193846,156977099,72229641
20254,골목상권,남천초등학교,치과의원,217182370,1476,178365035,38817335,180605198,36577172,0,539619,9876932,77237238,29516814,100011767
20254,전통시장,"황학시장(서울중앙시장, 신중앙시장)",커피-음료,58040428,17517,40278760,17761668,25015376,31816071,268259,13201655,19320762,9930261,9026216,5084294
20254,골목상권,등촌1동주민센터,호프-간이주점,9999947,601,7141339,2858608,8499087,1500860,215119,573778,711024,2455868,3164976,2879182
20254,관광특구,강남 마이스 관광특구,화초,755551967,6197,731348440,24203527,440593096,39558728,762307,17248240,28672534,11401267,8391428,413676049
20254,관광특구,강남 마이스 관광특구,핸드폰,1081234992,7281,1038171232,43063760,216515415,126978260,2162559,12614928,73663970,31551737,100955466,122545014
20254,전통시장,목2동시장,커피-음료,70593946,13662,45903734,24690212,34447564,34840209,392125,14463605,22495042,12741053,11800358,7395591
20254,관광특구,강남 마이스 관광특구,문구,1267844733,92088,1022127268,245717465,288256239,543257539,11133831,167591100,248353131,182797530,140300859,81337326
20254,발달상권,서래마을카페거리(서래마을),운동/경기용품,580558931,3567,316826141,263732790,424584852,126103800,0,16238287,37753588,137559340,137547438,221590002
20254,골목상권,오류2동버들시장,반찬가게,18448491,1183,9608787,8839704,6945145,10974605,0,90341,960236,3647867,3990195,9231111
20254,관광특구,강남 마이스 관광특구,의약품,3664278251,250183,2955970897,708307354,1575811877,1697810023,9536133,391690131,740007535,852672800,687167204,592548096
20254,발달상권,건대입구역(건대),핸드폰,88787643,1098,68137758,20649885,79649555,9138088,6174384,15847586,905576,10290640,55569457,0
20254,관광특구,강남 마이스 관광특구,일식음식점,805028992,8754,634595676,170433316,265180983,193400903,2657459,105670770,164483305,81350339,66825108,37594905
20254,골목상권,문성초등학교,슈퍼마켓,1221425665,85160,873758196,347667469,629076962,592348703,1445721,23492436,115854805,230074710,335969258,514588735
20254,골목상권,암사역 2번(서울강동초등학교),치킨전문점,102511439,3348,68667377,33844062,59429270,33901806,830368,4556317,11345993,23060233,29531520,24006644
20254,발달상권,청담사거리(청담동명품거리),일식음식점,3416495191,18685,2740737493,675757698,1520904759,590630561,9903546,162579175,606848038,729637714,398831022,203735835
20254,전통시장,고덕 골목형상점가,일반의류,237173874,5345,169909828,67264046,36180186,200993688,275457,5047255,15581225,34637285,48532453,133100199
20254,발달상권,노량진역(노량진),일반교습학원,9340524017,136784,7827332525,1513191492,4829494161,4510860103,61643735,862240195,417926351,1576459470,6089894531,332189983
20254,발달상권,북촌(안국역),운동/경기용품,41167542,274,37493724,3673818,30287752,6374877,0,708320,10520909,4127142,10832569,10473688
20254,관광특구,강남 마이스 관광특구,신발,6463762,24,4568902,1894860,6463762,0,0,0,3557038,1578652,1328072,0
20254,발달상권,구로디지털단지,미용실,664630296,11897,448407225,216223071,412897077,248300251,2360299,130832406,254011679,141030503,97245175,35717265
20254,발달상권,장충동족발거리(남소영길),여관,7016337,104,7016337,0,3740326,3276011,0,6500430,0,515907,0,0
20254,골목상권,이북5도청사,일반교습학원,21848439,80,19010411,2838028,5254134,16594305,0,0,7109002,9485303,5254134,0
20254,골목상권,이북5도청사,호프-간이주점,10408148,106,3171163,7236985,6705505,531480,0,0,265740,5474243,1222404,274598
20254,골목상권,강일동주민센터,의약품,572745820,52721,467725463,105020357,293866818,278879002,1461302,25574423,84788851,154297045,115881306,190742893
20254,전통시장,흑석시장,한식음식점,457932648,22071,381672776,76259872,248380024,142789364,2608010,69497930,47233785,73175016,97598520,101056123
20254,전통시장,목2동시장,시계및귀금속,23398582,43,23398582,0,197245,23201337,0,0,100294,43461,16716,23238111
20254,발달상권,구로역,당구장,18084207,1108,17814744,269463,10700715,567138,0,0,264599,1398874,6054659,3549719
20254,발달상권,종각역,노래방,731275096,59853,467237416,264037680,462230193,225221585,13841622,179254360,258518572,127190684,75137688,33508853
20254,골목상권,등촌3동주민센터,시계및귀금속,34237203,197,26981191,7256012,18879918,15357285,0,975615,231067,1454864,101505,31474152
20254,골목상권,독립문역 1번,커피-음료,60587754,7443,45257865,15329889,21466055,33718856,248897,3084571,6787210,12009473,16976339,16078420
20254,골목상권,세검정초등학교,예술학원,53742065,348,53742065,0,41929615,11812450,0,0,0,30886350,22855715,0
20254,골목상권,한영중고,제과점,82107536,6525,55625521,26482015,25432693,51008710,771917,5443722,11432509,21895313,21987774,14910167
20254,전통시장,송화벽화시장(송화골목시장),커피-음료,157987732,28530,109858800,48128932,62656782,94920243,7171221,24838412,24274330,42437235,40749623,18106206
20254,골목상권,문정역 1번,피부관리실,1329614,36,1329614,0,0,1329614,0,725244,0,0,604370,0
20254,발달상권,남부터미널역,한식음식점,6407059786,146171,5326508937,1080550849,2670063026,1200423583,8981758,264190002,706470588,793241432,988951743,1108651092
20254,전통시장,불광먹자골목 골목형상점가,호프-간이주점,1123650816,11471,703472199,420178617,862961862,182822430,1003825,11318904,50589356,167396350,299661148,515814710
20254,발달상권,서울대입구역,치과의원,4418379979,26955,3521250437,897129542,2232826251,2176634749,19026277,618367947,1059828517,704685479,1078838748,928714033
20254,발달상권,역삼역,청과상,111133134,8029,71518186,39614948,19341755,91791379,1092755,25679731,40104091,23384946,16500593,4371018
20254,발달상권,국회의사당역(국회의사당),스포츠클럽,162602642,764,155825747,6776895,94170195,68432447,0,48108192,36993982,45445985,19231403,12823080
20254,골목상권,송정역 3번,일반교습학원,38425319,162,37491521,933798,11368454,27056865,2427875,0,1867596,28458147,3044182,2627519
20254,골목상권,세검정초등학교,호프-간이주점,258192756,2753,186489221,71703535,163939947,37438237,1416336,11054918,15284032,34111048,103216083,36295768
20254,발달상권,한티역,치킨전문점,107426986,2553,79090836,28336150,60595350,27925490,1324368,7762121,11064485,25741224,32478373,10150270
20254,골목상권,세검정초등학교,한식음식점,111229503,2955,84375039,26854464,64960430,33912745,0,2781726,5811416,13231160,25455480,51593394
20254,전통시장,영동전통시장,피부관리실,46377771,331,33741318,12636453,11247105,35130666,0,5160437,9262322,11776381,12239497,7939134
20254,발달상권,양재화물트럭터미널앞,커피-음료,410133552,91646,344482550,65651002,213461848,144058607,330621,30265090,122331942,115857400,56785987,31949413
20254,발달상권,신당역,슈퍼마켓,1675923368,262626,1425593001,250330367,1039624159,538791670,34160341,293729295,557726762,319704584,235992269,137102578
20254,골목상권,대신고등학교,커피-음료,10877658,753,6351606,4526052,5531653,3434507,0,587889,1344237,1191247,1024507,4818280
20254,전통시장,서교시장,한식음식점,460549848,7498,274586347,185963501,206820068,192202155,14444001,170505630,107836122,59216378,41368777,5651314
20254,전통시장,"수유전통시장(수유시장, 수유골목시장)",섬유제품,198952335,2615,164081669,34870666,37670395,156685111,0,3189434,2526891,58598309,29128905,100911967
20254,골목상권,천동초등학교,한식음식점,163547709,13453,128411628,35136081,95739015,55203325,0,2601567,13931130,27767087,51294596,55347959
20254,발달상권,강서구청,화초,14484062,443,12311454,2172608,8581190,3958252,0,2446416,3314976,1992911,2462878,2322262
20254,전통시장,이대 앞 스타트업 상점가,네일숍,19659628,376,17019862,2639766,10254933,9404695,0,4108358,9756440,3309651,2345713,139466
20254,골목상권,대림역 5번,중식음식점,607436841,19348,357487903,249948938,351005795,231331060,2876617,52110144,174275742,160112545,129334436,63627371
20254,골목상권,사직공원(한국사회과학도서관),한식음식점,39000000,332,32965406,6034594,14780564,10301853,0,568220,4566596,7492628,6650267,5804705
20254,골목상권,남구로역 5번,한식음식점,906980190,23765,567704700,339275490,547087358,315945916,1673306,39614309,152303949,179448509,218551526,271441673
20254,발달상권,노원역,일반의원,29326100507,333449,24484081442,4842019065,9614631082,19711469425,52242587,2791873936,5825665093,6711449396,8058017033,5886852462
20254,전통시장,쌍문역동측상점가,슈퍼마켓,1138918780,67482,818160603,320758177,422593764,696703785,817019,34792526,106480704,151554607,327999090,497653603
20254,골목상권,신한은행 신월동지점,자동차수리,9725768,59,7260979,2464789,8861502,0,0,0,176056,469484,645540,7570422
20254,골목상권,배화여자대학교(박노수미술관),커피-음료,2059375263,142387,1290956905,768418358,615020046,1407068965,20310599,627108921,654471356,324383643,290296669,105517824
20254,골목상권,배화여자대학교(박노수미술관),서적,6765221,409,4025559,2739662,1402290,5362931,148496,2048429,2007691,961572,1151390,447643
