대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202606,03680,3680. 강동역3번출구,정기권,F,50대,86,3465.70,31.31,135189.43,2067
202606,02920,2920.상계중학교(당현2교사거리),정기권,,40대,47,1978.58,17.83,76867.78,722
202606,02294,2294. 두상빌딩 앞,정기권,M,60대,77,5400.69,49.11,211594.15,2060
202606,03975,3975.현대시티아울렛 가산,일일권(비회원),,20대,4,144.66,1.31,5619.91,58
202606,03431,3431.로제우스 레포츠센터,일일권,F,20대,1,109.36,0.99,4248.71,26
202606,00925,925. 불광역 2번출구,정기권,,50대,24,1633.36,14.73,63455.77,519
202606,01287,1287. 위례아이파크 101동 맞은편,일일권(3시간),F,~10대,1,51.32,0.46,1993.81,13
202606,02066,2066. 양문교회 앞,정기권,M,~10대,12,669.80,6.01,25924.55,128
202606,01674,1674. 서울북부고용센터앞,정기권,F,~10대,54,1230.41,11.08,47802.10,357
202606,01028,1028. 포레스 주상복합 빌딩,정기권,M,60대,55,1933.47,17.44,75575.18,1799
202606,01515,1515. 송천동 주민센터,일일권,,20대,10,751.66,6.79,29202.16,304
202606,04627,4627. 효창공원앞역 5번출구 옆,정기권,M,60대,4,412.91,3.73,16041.25,229
202606,03757,3757. 신방화역 6번출구,정기권,F,기타,5,101.27,0.92,3934.13,24
202606,04565,4565. 영등포 신세계백화점,일일권,,50대,5,225.41,2.04,8757.69,66
202606,05153,5153.한강버스 뚝섬 선착장,일일권(3시간),,20대,11,2404.16,21.66,93401.92,712
202606,02920,2920.상계중학교(당현2교사거리),정기권,,60대,7,832.43,7.51,32339.43,273
202606,05084,5084. 강서우체국,일일권,F,40대,8,274.30,2.47,10656.96,49
202606,02082,2082.7호선 이수역7번출구,정기권,,50대,5,75.81,0.68,2945.12,38
202606,00405,405. DMC빌 앞,정기권,F,60대,9,963.35,8.68,37426.17,283
202606,01367,1367. 길음문화복합미디어센터,정기권,M,30대,84,4419.94,39.06,168334.90,1257
202606,00995,995.은평다목적체육관,일일권,,기타,1,45.82,0.41,1780.00,8
202606,01011,1011. LIGA 아파트 앞,정기권,F,50대,72,4650.70,41.92,180680.50,2316
202606,05086,5086. 가양테크노타운,정기권,F,20대,50,4744.79,42.75,188668.12,1321
202606,01473,1473.중랑역 1번 출구(중화문화복지센터),정기권,M,60대,13,726.58,6.55,28227.70,416
202606,01470,1470.중화동 우리은행 앞,일일권,F,70대이상,1,37.47,0.34,1455.72,56
202606,00354,354. 포르투갈 대사관 앞,정기권,,30대,45,1732.05,15.61,67290.50,838
202606,04162,4162. 노량진1동 청소년독서실,정기권,F,40대,11,1070.27,9.64,41580.14,397
202606,00811,811. 녹사평역1번출구,일일권(3시간),M,30대,1,262.22,2.36,10187.26,69
202606,04774,4774. 을지로입구역 8번출구,가족권,,~10대,1,91.89,0.83,3570.00,34
202606,04091,4091. 방학역2번출구,정기권,,기타,17,759.80,6.84,29518.31,327
202606,00435,435. SK 남산빌딩,일일권,,50대,3,113.56,1.02,4412.01,28
202606,02537,2537.양재역 8번출구 앞,일일권(비회원),,기타,9,425.28,3.85,16522.14,148
202606,00305,305. 종로구청 옆,정기권,,50대,48,3012.16,27.15,117022.85,1149
202606,02078,2078.흑석 아크로리버하임(103동),정기권,M,60대,3,333.47,3.00,12955.20,80
202606,02102,2102. 봉림교 교통섬,가족권,,~10대,1,65.74,0.59,2553.83,24
202606,01343,1343. 한성대7번출구 앞,정기권,M,40대,48,2257.29,20.29,87694.13,977
202606,00131,131. 증산2교,정기권,,20대,146,15806.88,142.44,614613.17,3253
202606,02217,2217.아크로리버뷰 부지 앞,일일권,M,30대,110,17962.77,159.43,687050.81,4493
202606,01438,1438. 홈플러스 신내점 앞,가족권(2시간),F,~10대,1,288.64,2.60,11213.53,119
202606,00827,827. 국군복지단,일일권,,40대,1,55.10,0.50,2140.48,11
202606,04373,4373. 서울숲 지식산업센터,일일권(3시간),F,20대,1,365.23,3.29,14189.03,142
202606,04058,4058. 다락원체육공원 전망대 입구,일일권,F,20대,14,2007.65,18.25,78571.62,484
202606,01126,1126. 우장산역 1번출구옆(우장산아이파크105동앞),일일권,M,30대,21,1009.32,9.09,39212.52,291
202606,01981,1981. 천왕지구삼거리 앞,일일권,M,~10대,35,2851.64,25.58,110294.35,1809
202606,05894,5894.영등포세무서,일일권,F,20대,17,1454.65,13.10,56513.73,480
202606,01727,1727. 서울도봉초등학교인근,일일권,F,40대,8,1135.29,10.41,44833.82,363
202606,00131,131. 증산2교,정기권,F,50대,107,8110.19,73.08,315077.81,2743
202606,04604,4604. 원효로다목적체육관 앞,정기권,M,30대,81,3346.18,30.14,130989.16,1174
202606,01914,1914. 대림역4번출구,가족권(2시간),M,~10대,1,178.38,1.61,6930.00,34
202606,02083,2083.흑석롯데캐슬에듀포레(107동),정기권,,30대,40,1797.75,16.22,72343.57,567
202606,01126,1126. 우장산역 1번출구옆(우장산아이파크105동앞),일일권(3시간),M,40대,1,437.85,3.95,17010.39,159
202606,01611,1611. 과기대 입구(우),일일권(3시간),F,30대,1,502.96,4.53,19540.00,147
202606,00131,131. 증산2교,정기권,M,40대,93,9455.59,85.23,371604.23,2836
202606,04273,4273. 홍연2교 사거리,일일권(3시간),F,20대,1,452.25,4.08,17570.00,97
202606,02501,2501. 서초 포레스타5단지,일일권,,30대,3,334.53,3.01,12996.18,79
202606,01360,1360. 정릉역,정기권,M,20대,69,2612.63,23.51,101501.79,1276
202606,01911,1911. 구로디지털단지역 앞,일일권(3시간),M,20대,2,1686.85,15.21,65534.09,388
202606,00239,239. 유스호스텔 앞,정기권,,50대,20,893.66,8.06,34718.99,357
202606,00332,332. 을지로2가 사거리 남측,일일권,F,30대,13,969.85,8.75,37678.54,259
202606,03636,3636. 삼성중앙역·플래티넘아파트 정류소,정기권,M,30대,57,4244.68,38.27,164907.28,1604
202606,01692,1692. 온곡초교 교차로,일일권(비회원),,40대,3,590.16,5.32,22927.68,123
202606,01472,1472.영성빌딩(PAT),정기권,,50대,11,438.82,3.93,17047.78,116
202606,03006,3006. 상암월드컵파크5단지(상암중학교),일일권,,50대,4,536.28,4.83,20834.69,123
202606,00825,825. 서빙고동 주민센터 앞,가족권(2시간),M,~10대,2,1017.64,9.17,39535.29,247
202606,00606,606. 서울반도체고 앞,정기권,M,20대,16,1455.52,13.11,57592.11,559
202606,04829,4829. 신내동 한살림 중랑지구 건너편,일일권,M,20대,11,457.57,4.12,17776.31,168
202606,02383,2383. 보금자리정원,정기권,,20대,4,284.31,2.56,11045.31,177
202606,01153,"1153. 발산역 1번, 9번 인근 대여소",일일권,M,50대,32,1667.17,14.98,64647.31,493
202606,04690,4690.은평뉴타운폭포동 힐스테이트4단지,정기권,F,70대이상,4,192.28,1.73,7469.78,39
202606,02521,2521.서초 크로바타워 앞,일일권,M,60대,3,161.56,1.46,6276.75,107
202606,01461,1461.동양엔파트 앞,일일권,M,20대,42,2847.48,26.44,113981.53,882
202606,04028,4028. 한일유앤아이아파트 105동 인근,일일권,F,30대,15,811.99,7.32,31545.83,304
202606,00850,850.KCC용산웰츠(WELLTZ)타워,일일권,M,30대,23,2058.24,18.54,79962.65,841
202606,02186,2186. 낙성대입구삼거리,정기권,F,20대,61,1239.20,11.16,49078.31,399
202606,02643,2643.풍납중학교 측면,정기권,,기타,6,288.66,2.61,11214.66,62
202606,03211,3211.신길 래미안 프레비뉴,정기권,,60대,24,831.76,7.51,32314.44,257
202606,04892,4892. 성내유수지 체육공원,일일권(비회원),,20대,2,168.11,1.52,6531.09,37
202606,06190,6190.마곡광장(마곡나루역 6번출구),일일권,,30대,27,744.21,6.71,28912.63,319
202606,04107,4107. 장안동근린공원 입구,정기권,F,~10대,8,318.19,2.87,12362.02,138
202606,04121,4121. 서울문화재단 앞,일일권,M,40대,16,1288.83,10.76,46409.34,369
202606,00816,816. 신용산역 6번출구 앞,정기권,M,70대이상,4,129.92,1.16,5047.18,56
202606,03627,3627. 압구정나들목,정기권,M,60대,23,3682.86,33.18,143079.14,730
202606,05341,5341.공릉동효성아파트 앞,일일권,,기타,5,96.63,0.87,3753.91,113
202606,00133,133. 해담는다리,일일권(3시간),M,30대,1,526.13,4.74,20440.00,81
202606,04903,4903. 신사스퀘어,가족권(2시간),M,~10대,2,353.23,3.18,13723.16,70
202606,05333,5333. 노원역9번-10번 출구 앞,일일권,,50대,2,114.38,1.03,4443.71,46
202606,00664,664. 서울시립대 건설공학관,정기권,M,~10대,17,614.41,5.52,23834.65,206
202606,00568,568. 청계8가 사거리 B,정기권,M,~10대,16,1115.59,10.04,45585.19,547
202606,04852,4852. 서울복합물류 게이트 1,정기권,M,50대,191,13202.56,119.05,512919.36,3474
202606,03975,3975.현대시티아울렛 가산,일일권,M,30대,61,3347.93,29.96,130820.64,1073
202606,01226,1226. 잠실4동 주민센터 옆,정기권,F,20대,184,8244.31,74.32,321171.64,3811
202606,04804,4804. 동서울농협 앞,일일권,,기타,2,91.39,0.83,3550.71,28
202606,00133,133. 해담는다리,정기권,,40대,26,2077.03,18.70,80693.38,680
202606,00419,419. 홈플러스 마포점 앞,일일권,F,20대,129,11076.42,100.20,431852.32,3964
202606,00948,948. 디지털미디어 시티역 4번출구(DMC역),정기권,,50대,11,477.99,4.30,18569.71,287
202606,01352,1352. e 편한세상 보문아파트 내,정기권,,30대,31,1346.32,12.15,52304.62,397
202606,00860,860.LG한강 자이아파트 앞,일일권,,30대,24,1752.53,15.80,68085.44,535
202606,01375,1375. 생명의 전화 종합복지관 앞 교차로,일일권,F,20대,17,1727.33,15.70,67693.86,629
202606,03774,3774. 마곡9단지 910동 상가앞,정기권,M,40대,338,11104.41,100.06,434647.12,5893
202606,03676,3676. 강동리엔파크9단지,일일권,M,30대,11,876.25,7.90,34042.94,417
202606,00308,308. 광화문 S타워 앞,정기권,F,20대,97,3183.66,28.78,123906.71,1181
202606,01184,1184. 마곡13단지,일일권,,40대,3,166.07,1.49,6451.54,74
202606,01625,1625. 상계역 3번출구,정기권,F,60대,86,5227.81,47.10,204581.67,2474
202606,02423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,~10대,3,166.26,1.50,6459.22,47
202606,05091,5091. 보타닉파크타워2,정기권,F,50대,32,931.36,8.37,36182.75,479
202606,01379,1379.길음뉴타운푸르지오아파트 3단지,일일권,F,~10대,1,28.06,0.25,1090.11,14
202606,00133,133. 해담는다리,정기권,M,30대,131,20545.68,185.17,801406.02,4537
202606,02257,2257. 청계산 입구 삼거리,정기권,M,20대,3,196.26,1.77,7624.75,40
202606,04573,4573. 두산위브아파트,정기권,F,50대,16,283.39,2.54,11009.55,85
202606,02250,2250. 서초유치원 맞은편,일일권,,20대,3,802.56,7.24,31179.82,236
202606,02130,2130. 영어마을 관악캠프,정기권,M,20대,7,245.67,1.90,8235.66,54
202606,03912,3912. 삼호아파트 앞,정기권,M,30대,93,4949.86,43.75,189510.30,3859
202606,02038,2038. 동작역 7번출구,일일권,,기타,14,2735.46,24.64,106271.77,1074
202606,02731,2731.명덕고교,정기권,,~10대,6,130.73,1.18,5079.00,45
202606,02398,2398. 더라움,일일권,,50대,2,491.31,4.43,19087.31,97
202606,02227,2227.방배열린문화센터 앞,정기권,F,70대이상,10,562.01,5.07,21834.18,238
202606,04954,4954. 신명초등학교 건너편,정기권,,30대,121,4237.91,38.22,165450.99,2846
202606,00759,759. 보아스아파트 앞,정기권,,60대,2,181.18,1.63,7039.00,121
202606,01302,1302. 한성대입구역6번출구 뒤,정기권,F,~10대,8,417.77,3.76,16230.51,108
202606,03899,3899. 아차산역 2번출구,정기권,,30대,136,8864.66,79.86,344394.05,2186
202606,05301,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),일일권(비회원),,20대,3,106.69,0.96,4144.79,34
202606,05090,5090. 대상연구소,정기권,M,70대이상,4,68.41,0.63,2658.17,25
202606,01297,1297. 석촌호수교차로(동호 팔각정 앞),일일권,M,30대,114,7840.52,70.34,303280.86,2774
202606,05764,5764. 한국체육대학교,일일권(비회원),,기타,15,1273.19,11.48,49463.25,747
202606,02360,2360. 도곡1동 주민센터 교차로,일일권,F,30대,8,885.02,7.98,34382.84,279
202606,00134,134. 연세로 명물길,일일권,M,~10대,9,803.43,7.24,31213.69,264
202606,05078,5078. 왈도강서캠퍼스 앞,정기권,,50대,27,964.77,8.72,39103.13,426
202606,04677,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,일일권(비회원),,40대,1,180.97,1.63,7030.84,128
202606,00381,381. 장충체육관,정기권,F,30대,8,599.43,5.43,23379.82,247
202606,04002,4002. 상계주공 14단지 상가 앞,정기권,M,40대,56,2120.76,19.13,82389.72,802
202606,04011,4011. 월계 센트럴 아이파크,정기권,,20대,82,5576.45,50.26,220262.71,1629
202606,06055,6055. 한국경제,일일권(3시간),M,30대,1,24.71,0.22,960.00,9
202606,01199,1199. 우장산역 3번출구,정기권,,40대,25,1131.56,10.23,43961.46,432
202606,00708,708. 서울출입국관리사무소 앞,정기권,,기타,57,1522.67,13.77,61535.49,517
202606,00452,452. 동대문 종합시장 버스정류장,일일권(비회원),,기타,9,321.38,2.90,12485.77,225
202606,03203,3203.도림동배드민턴체육관,일일권,M,~10대,16,1417.61,12.79,55074.08,328
202606,00915,915. 증산역 4번출구,일일권(3시간),F,30대,1,37.22,0.34,1445.91,10
202606,05508,5508. 성산유수지공원,정기권,M,20대,74,5946.84,52.29,227696.44,1570
202606,01327,1327. 상월곡역 3번출구,일일권,F,40대,14,620.30,5.59,24098.63,312
202606,00134,134. 연세로 명물길,정기권,F,50대,20,922.12,8.32,35825.12,297
202606,00134,134. 연세로 명물길,정기권,F,60대,2,92.03,0.83,3575.59,51
202606,03642,3642. 강남자곡힐스테이트,일일권,F,30대,9,503.19,4.54,19548.53,117
202606,03551,3551.성동도로사업소,일일권,M,50대,8,431.30,3.74,16102.55,113
202606,04868,4868. 석촌호수 서호 남단,정기권,M,40대,312,13802.26,124.36,545191.97,6098
202606,00539,539. 군자교교차로,정기권,,70대이상,2,147.83,1.34,5743.27,32
202606,01771,1771.성원APT버스정류소,정기권,M,30대,30,1305.79,11.78,52188.76,572
202606,00731,731. 서울시 도로환경관리센터,정기권,F,~10대,54,1827.65,16.63,71661.33,553
202606,03545,3545.한양대역 1번출구,정기권,F,20대,51,3668.83,33.06,142534.27,1014
202606,00791,791.현대하이페리온,일일권(비회원),F,30대,1,37.59,0.34,1460.40,8
202606,00592,592. 건국대학교 학생회관,일일권,M,~10대,40,3413.47,30.28,130570.61,1080
202606,02109,2109. 은천로입구 가로공원,정기권,F,~10대,12,669.14,6.02,25996.62,146
202606,01010,1010. 강동세무서,일일권(3시간),M,60대,1,66.37,0.60,2578.67,17
202606,04397,4397. 마장축산물시장 북문 건너편,정기권,,50대,40,5968.29,53.80,231868.66,1274
202606,04965,4965.고덕비즈밸리 쿠쿠강동빌딩,일일권,M,40대,25,1624.94,14.26,61443.05,582
202606,00464,464. 삼청동 골목,정기권,,30대,74,4281.27,36.90,159222.85,1089
202606,04277,4277. 서대문우체국 정류소 옆,정기권,F,30대,21,1360.89,13.03,56109.67,375
202606,03533,3533. 건대입구역 사거리(롯데백화점),일일권,F,60대,4,182.10,1.65,7074.77,101
202606,03550,3550.금호나들목,정기권,F,40대,24,2917.19,26.29,113288.32,689
202606,01204,1204. 거여역 3번출구,일일권(비회원),,40대,1,47.60,0.43,1849.35,13
202606,04044,4044. 공릉산 백세문 입구,정기권,,50대,2,144.12,1.30,5598.98,52
202606,05872,5872. 서경팰리스 앞,일일권(3시간),,30대,2,989.83,8.92,38454.83,261
202606,00606,606. 서울반도체고 앞,일일권,F,40대,5,542.38,4.88,21071.20,317
202606,02033,2033. 사당동 아르테스 웨딩앞,정기권,,40대,17,396.35,3.59,15398.10,312
202606,01686,1686. 상계주공10단지 종합상가 앞,일일권,,40대,10,792.53,7.14,30790.39,364
202606,04953,4953. 세양청마루아파트 앞,정기권,,20대,86,4105.63,37.00,159503.92,1213
202606,02808,2808.항동지구 2단지 202동 앞,일일권,M,30대,2,31.92,0.29,1240.00,87
202606,02210,2210. 반포1동 주민센터 앞,정기권,,60대,1,16.10,0.15,625.41,9
202606,02419,"2419.봉은사역 1,2번 출구 ",정기권,,60대,3,294.58,2.65,11444.45,86
202606,05330,5330. 구립수락노인종합복지관,정기권,F,20대,26,730.38,6.55,28375.92,285
202606,00435,435. SK 남산빌딩,정기권,F,20대,5,916.66,8.26,35611.78,217
202606,01771,1771.성원APT버스정류소,일일권,,60대,2,746.27,6.73,28992.63,139
202606,00851,851.효창 푸르지오 앞,정기권,,50대,15,1869.76,16.89,72640.05,498
202606,02348,2348. 포스코사거리(기업은행),일일권,,40대,6,720.65,6.51,27997.16,204
202606,04765,4765. 동대문디자인플라자,일일권,,60대,1,98.70,0.89,3834.48,22
202606,00267,267. 삼성화재 사옥 옆,정기권,F,20대,113,7366.04,67.44,290321.31,2328
202606,00841,841. 신용산역 1번 출구,정기권,F,50대,28,918.38,8.27,35679.57,295
202606,01662,1662. 노원역7번출구,일일권(3시간),M,20대,2,336.67,3.04,13079.89,124
202606,04870,4870. 몽촌토성역 3번 출구,정기권,F,40대,259,13950.84,126.58,545823.63,6209
202606,00489,489.구룡근린공원,일일권(비회원 3시간),,기타,1,280.00,2.52,10878.08,108
202606,01901,1901. 신도림동주민센터 앞,일일권(3시간),M,~10대,6,1003.89,8.80,37920.83,415
202606,01009,1009. 천호역4번출구(현대백화점),일일권(3시간),,20대,3,670.63,6.05,26054.18,285
202606,04652,4652. 신사두산위브2차아파트 앞,일일권(비회원),,기타,3,265.05,2.39,10297.00,127
202606,00135,135. 명물길 원형무대 앞,정기권,M,50대,28,867.77,7.82,33713.28,397
202606,05890,5890.여의나루역 3번출구,일일권(3시간),,20대,3,526.93,4.75,20471.35,380
202606,04896,4896. 송파레이크힐,일일권,F,40대,3,138.64,1.24,5386.43,80
202606,00400,400. 상암한화오벨리스크 1차 앞,정기권,F,40대,26,1596.57,14.39,62026.71,497
202606,01262,1262. 송파여성문화회관 앞,일일권,M,~10대,7,322.14,2.91,12515.46,123
202606,04045,4045. 은하수 공원,일일권(비회원),,기타,7,528.32,4.76,20525.61,142
202606,02611,2611. 송파지역자활센터 뒤,정기권,,70대이상,1,14.39,0.13,558.88,4
202606,01548,1548. 북서울 꿈의숲 서문,정기권,F,50대,19,986.78,8.86,38337.04,749
202606,03544,3544.한양대역 3번 출구,정기권,F,70대이상,7,1898.20,17.11,73745.52,318
202606,00267,267. 삼성화재 사옥 옆,일일권,,30대,38,4460.58,40.20,177468.96,1227
202606,04058,4058. 다락원체육공원 전망대 입구,일일권,F,40대,4,727.06,7.02,30269.17,234
202606,00569,569. 응봉현대아파트 정류소,일일권,,40대,1,180.41,1.63,7008.86,39
